Time,Spillway,Saddle dam,South saddle dam,North saddle dam,Left Non Overflow,Right Non Overflow
103.55753196220121,46855.40878261565,0.0,0.0,0.0,0.0,0.0
103.7242912729294,47355.66840515208,0.0,0.0,0.0,0.0,0.0
103.89105058365759,47855.9601431783,0.0,0.0,0.0,0.0,0.0
104.05780989438577,48357.354322964005,0.0,0.0,0.0,0.0,0.0
104.22456920511395,48859.77282929934,0.0,0.0,0.0,0.0,0.0
104.39132851584213,49362.21018130452,0.0,0.0,0.0,0.0,0.0
104.55808782657031,49865.760232535504,0.0,0.0,0.0,0.0,0.0
104.7248471372985,50370.29803150382,0.0,0.0,0.0,0.0,0.0
104.89160644802668,50874.80370376032,0.0,0.0,0.0,0.0,0.0
105.05836575875486,51380.2862175093,0.0,0.0,0.0,0.0,0.0
105.22512506948304,51886.50370631786,0.0,0.0,0.0,0.0,0.0
105.39188438021122,52392.499307580285,0.0,0.0,0.0,0.0,0.0
105.5586436909394,52899.40745588861,0.0,0.0,0.0,0.0,0.0
105.72540300166759,53407.02181345999,0.0,0.0,0.0,0.0,0.0
105.89216231239577,53914.40459780766,0.0,0.0,0.0,0.0,0.0
106.05892162312395,54404.878776060934,0.0,0.0,0.0,0.0,0.0
106.22568093385213,54881.74696272126,0.0,0.0,0.0,0.0,0.0
106.39244024458031,55358.57909230932,0.0,0.0,0.0,0.0,0.0
106.5591995553085,55836.05534440522,0.0,0.0,0.0,0.0,0.0
106.72595886603668,56314.74431352068,0.0,0.0,0.0,0.0,0.0
106.89271817676486,56793.38627313133,0.0,0.0,0.0,0.0,0.0
107.05947748749304,57272.271057936705,0.0,0.0,0.0,0.0,0.0
107.22623679822122,57752.749834035305,0.0,0.0,0.0,0.0,0.0
107.3929961089494,58233.17074553865,0.0,0.0,0.0,0.0,0.0
107.55975541967759,58713.53413725707,0.0,0.0,0.0,0.0,0.0
107.72651473040577,59195.66856891463,0.0,0.0,0.0,0.0,0.0
107.89327404113396,59677.658336867906,0.0,0.0,0.0,0.0,0.0
108.06003335186215,60158.90316128717,0.0,0.0,0.0,0.0,0.0
108.22679266259033,60640.509770547804,0.0,0.0,0.0,0.0,0.0
108.39355197331851,61121.55198747784,0.0,0.0,0.0,0.0,0.0
108.56031128404669,61601.53172501129,0.0,0.0,0.0,0.0,0.0
108.72707059477487,62069.85898704831,0.0,0.0,0.0,0.0,0.0
108.89382990550305,62527.13026508074,0.0,0.0,0.0,0.0,0.0
109.06058921623124,62983.52161986834,0.0,0.0,0.0,0.0,0.0
109.22734852695942,63436.742680992065,0.0,0.0,0.0,0.0,0.0
109.3941078376876,63841.183351825195,0.0,0.0,0.0,0.0,0.0
109.56086714841578,64245.11137719735,0.0,0.0,0.0,0.0,0.0
109.72762645914396,64648.52937790937,0.0,0.0,0.0,0.0,0.0
109.89438576987214,65051.15382809345,0.0,0.0,0.0,0.0,0.0
110.06114508060033,65453.05068610326,0.0,0.0,0.0,0.0,0.0
110.22790439132851,65854.44853709385,0.0,0.0,0.0,0.0,0.0
110.39466370205669,66255.31979279172,0.0,0.0,0.0,0.0,0.0
110.56142301278487,66655.21893124653,0.0,0.0,0.0,0.0,0.0
110.72818232351305,67054.62988343179,0.0,0.0,0.0,0.0,0.0
110.89494163424123,67454.98777365075,0.0,0.0,0.0,0.0,0.0
111.06170094496942,67859.87424823781,0.0,0.0,0.0,0.0,0.0
111.2284602556976,68271.75221210186,0.0,0.0,0.0,0.0,0.0
111.39521956642578,68690.8157297012,0.0,0.0,0.0,0.0,0.0
111.56197887715396,69112.08102766017,0.0,0.0,0.0,0.0,0.0
111.72873818788214,69518.36420836563,0.0,0.0,0.0,0.0,0.0
111.89549749861034,69931.41084708516,0.0,0.0,0.0,0.0,0.0
112.06225680933852,70351.1886499437,0.0,0.0,0.0,0.0,0.0
112.2290161200667,70822.97185207349,0.0,0.0,0.0,0.0,0.0
112.39577543079488,71313.65060161229,0.0,0.0,0.0,0.0,4.183125873055429
112.56253474152307,71811.47403207445,0.0,0.0,0.0,0.0,14.357577350350036
112.72929405225125,72316.20056038891,0.0,0.0,0.0,0.0,28.208515121956832
112.89605336297943,72827.82074240813,0.0,0.0,0.0,0.0,45.118774163164126
113.06281267370761,73346.41957492732,0.0,0.0,0.0,0.0,64.77171807832225
113.2295719844358,73871.45172383617,0.0,0.0,0.0,0.0,86.97289791001731
113.39633129516398,74402.84177864819,0.0,0.0,0.0,0.0,111.5916603909811
113.56309060589216,74941.05186476758,0.0,0.0,0.0,0.0,138.5354086008346
113.72984991662034,75485.8484233526,0.0,0.0,0.0,0.0,167.73610274654888
113.89660922734852,76035.1389494291,0.0,0.0,0.0,0.0,199.14255915465517
114.0633685380767,76583.62506989982,0.0,0.0,0.0,0.0,232.5869513490116
114.23012784880488,77062.37450706775,0.0,0.0,0.0,0.0,267.66600081811936
114.39688715953307,77501.12585372187,0.0,0.0,0.0,0.0,302.65735040347056
114.56364647026125,77936.96991001994,0.0,0.0,0.0,0.0,337.978137428945
114.73040578098943,78369.6266967281,0.0,0.0,0.0,0.0,374.32852790565533
114.89716509171761,78799.1303025319,0.0,0.0,0.0,0.0,411.64230525083843
